col0,ID,RA,dec,Av,DM0,Fe_H,logt,CampaignLength_u,CampaignLength_g,CampaignLength_r,CampaignLength_i,CampaignLength_z,CampaignLength_y,Coaddm5_u,Coaddm5_g,Coaddm5_r,Coaddm5_i,Coaddm5_z,Coaddm5_y,CrowdingM5_u,CrowdingM5_g,CrowdingM5_r,CrowdingM5_i,CrowdingM5_z,CrowdingM5_y,InterNightGaps_u,InterNightGaps_g,InterNightGaps_r,InterNightGaps_i,InterNightGaps_z,InterNightGaps_y,IntraNightGaps_u,IntraNightGaps_g,IntraNightGaps_r,IntraNightGaps_i,IntraNightGaps_z,IntraNightGaps_y,Uniformity_u,Uniformity_g,Uniformity_r,Uniformity_i,Uniformity_z,Uniformity_y,Parallax_u,Parallax_g,Parallax_r,Parallax_i,Parallax_z,Parallax_y,ProperMotion_u,ProperMotion_g,ProperMotion_r,ProperMotion_i,ProperMotion_z,ProperMotion_y,NinGaia,Mtot,Nexpected_u,Nexpected_g,Nexpected_r,Nexpected_i,Nexpected_z,Nexpected_y
2044,FSR_0019,263.91,-21.07,3.0349,14.2,-1.045,10.1,10.0,10.0,10.0,10.0,10.0,10.0,25.386524516494266,27.209179149005998,26.864508903101317,26.230221277798695,25.561271184343273,23.808120784520767,21.199999999999978,22.599999999999973,23.19999999999997,22.599999999999973,22.599999999999973,21.799999999999976,30.430214127816726,5.992877593875164,6.4720794012682745,10.00242797635292,10.060223568401852,63.81481937252829,0.03060015250230208,0.032890466682147235,0.03375484747812152,0.04750666336622089,0.0872545960592106,0.5391777240147348,0.14294092438388228,0.07294049321756636,0.06071802088879653,0.07490617127173654,0.07069367682831926,0.22110926927075447,3.767561037649224,1.1111093927507496,1.0897694156052713,1.2887208235630176,1.7430604756142314,8.153935134801564,0.8072466085307425,0.27849523593332853,0.2712665708890151,0.32658233416329024,0.45338452674724183,1.5727720066772528,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2045,FSR_1767,263.92499999999995,-36.355,4.3555,11.9,99.999,8.675,10.0,10.0,10.0,10.0,10.0,10.0,25.408119278747165,27.240571178241716,26.905451602953935,26.27272430334317,25.549067135922435,23.96920902346477,20.59999999999998,21.799999999999976,21.799999999999976,21.799999999999976,21.599999999999977,21.599999999999977,31.78107013862609,10.583790751035849,8.509161421367025,8.893739381317573,10.958745916395856,40.142703104418615,0.04261621437035501,0.03370202603400685,0.067018958972767,0.034500595182180405,0.0327296442410443,0.4086166704946663,0.17122499913414183,0.0541568356342942,0.06713376030901069,0.06840472748788656,0.08459776391769608,0.17191672079841727,3.718845315175291,1.093055923177729,1.0915717572783592,1.322420167181142,1.8211830867439747,6.9163700972513045,0.8529080818160716,0.27962341314345185,0.26820352820254706,0.3272519458945283,0.47647602584675725,1.593621221586618,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2046,Trumpler_27,264.0900000000001,-33.52,3.7448,10.901,-0.193,7.58,10.0,10.0,10.0,10.0,10.0,10.0,25.45813671627711,27.223014464500224,26.845105247601335,26.22427214909942,25.60726303399125,23.852268064555567,22.599999999999973,23.79999999999997,23.999999999999968,23.999999999999968,23.79999999999997,23.59999999999997,30.376690875964414,8.140985559301043,6.602943992475048,9.06186489729589,11.036562567616784,34.08942348794517,0.035164314263965935,0.050655796425417066,0.04450641211587936,0.033612117025768384,0.06549824372632429,0.5470597191306297,0.15645559936034353,0.05414504679795617,0.10782283499859131,0.0765043959239576,0.0987449536491952,0.134514541565308,3.925081486541298,1.0896781526698642,1.1132925380059329,1.3345299830001138,1.6993799387024318,7.1389495853583975,0.7511937408545214,0.27900948019810684,0.27795270182848686,0.34182368927149787,0.44122526272260604,1.7172803222119215,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2047,ESO_334-02,264.237,-42.235,1.6151000000000002,12.7,99.999,9.2,9.0,10.0,10.0,10.0,10.0,9.0,25.3766634623264,27.282645124688166,26.96069072159808,26.28889879856883,25.59940399719148,24.0304849898234,19.399999999999984,20.99999999999998,21.199999999999978,21.199999999999978,20.79999999999998,20.99999999999998,33.9104348540277,7.062188003801566,7.98170081529679,9.131561835722096,11.078922339424025,28.914629643404623,0.02981598293990828,0.022983154223766178,0.033176097145769745,0.06503697868902236,0.31705000303918496,0.4978430255432613,0.1932505725445549,0.06797865572012055,0.07632284203092435,0.06557747592154835,0.06263916705457179,0.2162193376827471,3.9778120574391833,1.0356201880853342,1.0175271953642089,1.2800739434019017,1.698670228589469,5.402174361194989,0.8132515372960982,0.2804961069181462,0.27286036858565726,0.33478296368796007,0.4527514016201624,1.476225733754324,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2048,Trumpler_28,264.25500000000005,-32.48,2.9697999999999998,11.151,0.326,6.6,10.0,10.0,10.0,10.0,10.0,10.0,25.39923453750413,27.197166262184634,26.855648212191934,26.229598004758753,25.605700929213867,24.00861467602728,24.999999999999964,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.357460303053813,8.992422438917856,5.959846157205902,9.824298983039625,10.970161813820596,33.52737234853339,0.38491230632644147,0.050660696520935744,0.043611481378320605,0.032586837391136214,0.04456405830569565,0.20297128133825026,0.2095975333502602,0.05716170510497872,0.104061037225917,0.06004646672388183,0.07851870349462482,0.12092679760568831,4.022420431351334,1.0739202295884356,1.067279148824877,1.3420383155762965,1.7758594112360577,6.706993726708202,0.8117742190638383,0.28669587009133757,0.2817017975853304,0.34961870211084867,0.43403686593774854,1.4360474703917525,85,1219.8221472042767,241.3393721800717,606.3918867074541,913.4882113768666,1785.6415294735693,1778.5982763956117,1770.681630660256
2049,NGC_6396,264.405,-35.022,3.2922000000000002,10.679,99.999,7.505,10.0,10.0,10.0,10.0,10.0,9.0,25.336059658696687,27.205671498862635,26.8537194028444,26.28362728717542,25.66005840024247,23.98309807274699,21.399999999999977,22.399999999999974,22.599999999999973,22.599999999999973,22.399999999999974,22.399999999999974,48.67018374589679,13.960972490705899,9.177343841984111,8.07923130524432,11.020483825377596,33.39405631565023,0.030717108165845275,0.03935525441193022,0.330151159374509,0.0658108624338638,0.04900268866913393,0.22902916377643123,0.26222610104755406,0.07038666156059102,0.09428682117113865,0.05686333231541646,0.06485938607714833,0.11915896077067079,4.0732877548953486,1.114965763463275,1.1070446491057828,1.279894019154929,1.6280019272135662,6.646949139604183,0.8416589441434784,0.28450545483703943,0.2777325217928462,0.3241576337716313,0.4118642765171893,1.4702006763016207,55,563.2512344137248,56.567321472170384,100.88392859584225,155.2939978402081,402.55565723548915,611.4542750548513,745.6150865798566
2050,ESO_139-13,264.45750000000004,-58.14500000000001,0.6200000000000001,10.945,-0.32,8.78,10.0,10.0,10.0,10.0,10.0,10.0,25.69346687530139,26.827173662939835,26.835452465539248,26.26272097498169,25.49195876771044,24.708739147495677,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,31.463698480347375,25.47385214256792,8.029046926792944,9.48405813710633,8.049061809037084,13.449349950311444,0.03991111385403201,0.03323645330965519,0.07702471793163568,0.06688508251681924,0.09739985162741505,0.5062340031727217,0.07182087808117382,0.09907779983876075,0.0758920678673112,0.07204499352845366,0.09901539286424202,0.10080915107615908,2.2141360171793294,1.4776409875558878,1.0127444270687784,1.1810041242561378,1.665501678458445,2.828854816391042,0.6640274370992276,0.42132715668851745,0.2932385131325501,0.3289210945685971,0.4695859922006322,0.7689408307902199,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2051,Ruprecht_127,264.468,-36.304,3.5185,11.149,99.999,7.55,10.0,10.0,10.0,10.0,10.0,10.0,25.44098086492804,27.26794568076777,26.920914719675608,26.28906263421331,25.60315885935009,24.037879350994395,20.59999999999998,21.799999999999976,21.799999999999976,21.799999999999976,21.599999999999977,21.799999999999976,33.95778750476893,8.986897765818867,7.415614578378154,8.467744677254814,10.898923673685204,38.14076395189477,0.03143154317513108,0.03330002140137367,0.044829484715592116,0.10384053099551238,0.4775787663529627,0.5271847191033885,0.18336278768930767,0.07513959869063815,0.10258008441851442,0.05656711147791299,0.06572780474696066,0.21872377571573606,3.8611455622132733,1.0588205882220074,1.0511332880838393,1.2638010844819132,1.7387899531326685,5.934388582881273,0.788150618327329,0.2798926987478106,0.273658859828965,0.3159020017269606,0.44095053897811726,1.515292034213638,54,685.620214267744,51.994694569208626,111.99606200063599,135.43741712645016,225.97356642050573,394.99266164178994,635.8167619033352
2052,Mamajek_2,264.47249999999997,-8.085,0.9672000000000001,6.303,99.999,8.1,9.0,10.0,10.0,10.0,10.0,9.0,25.270415746625655,26.553259402094824,26.080710375197775,25.512261392056995,24.84018003933814,23.673878949079416,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,355.03355164714594,27.968649323232967,32.4456522124965,20.957217449766176,27.912829359331226,243.175576358095,0.3008450115448795,0.034069867338985205,0.03232062788447365,0.12087576423073187,0.056301417702343315,0.29029188086860813,0.2657575529850208,0.10924462402406862,0.07256786613334391,0.15418145630385563,0.12340174881641944,0.33742495655404814,4.327916167700343,2.257267643414088,2.6614386706461435,3.500869145657154,4.009275709040518,7.76221029286019,1.0490673259962418,0.5361514742892111,0.5656472661781399,0.6887659316862477,1.0376702036342402,1.9294521439342855,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2053,Collinder_338,264.5505,-37.7,0.775,9.3,99.999,8.05,10.0,10.0,10.0,10.0,10.0,10.0,25.526061207782078,27.29237553700137,26.942773432487655,26.285639921292933,25.59197852573648,24.073880464871316,20.79999999999998,22.199999999999974,22.199999999999974,21.999999999999975,21.999999999999975,21.999999999999975,31.781074605023605,6.045102738811693,6.567087325096509,9.015685080077674,10.896699880962842,30.948188374270103,0.03970659838523716,0.04909796279389411,0.04298294393811375,0.021795464301249012,0.04359743959503248,0.5428871446056291,0.25278364301879785,0.06290455872134774,0.09221785071445877,0.05648681698474787,0.06048589719560153,0.12520173528359174,3.658096758506549,1.033867681453304,1.0402389579658127,1.302692520433037,1.7660441619632619,6.203494119649482,0.7368476472740331,0.27497418952971164,0.27323543476622547,0.32253766294910546,0.4355543675084418,1.4494597627723,62,271.11403292356346,34.423348760304854,49.708757936535356,69.71426242596512,132.14369078727404,195.40272808932914,236.02645478259586
2054,FSR_0091,264.58799999999997,5.721,0.0,11.101,99.999,9.45,10.0,10.0,10.0,10.0,10.0,10.0,25.674441577954425,26.627749915925282,26.72476440917181,26.196111017765332,25.452764471299286,24.67740065381463,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.969898961699073,22.911554679711116,6.0202608709878405,7.963414399579051,9.961769620109408,17.415073246604152,0.029774572409223765,0.010780597978737205,0.15135936898877844,0.04309532308252528,0.20467585179721937,0.3108613030635752,0.10014087074873664,0.14776869719879043,0.15552599079682447,0.15154257242778826,0.15534938959996697,0.16291613541432273,2.418913198323374,1.6738980016435407,1.1021416751615527,1.2470194548733138,1.7432605260132188,2.7963747711434292,0.6851257555020998,0.48526112893180334,0.30848780768123124,0.3528354365815364,0.5082674295406737,0.8065434012774907,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2055,ESO_393-12,264.666,-35.65,4.1292,15.0,-1.045,10.1,10.0,10.0,10.0,10.0,10.0,10.0,25.3775743075415,27.254866539052436,26.925182864555115,26.2727901682877,25.613087930112965,24.048612933786366,19.999999999999982,21.199999999999978,21.199999999999978,21.199999999999978,20.99999999999998,20.99999999999998,31.78107013862609,9.604925502397236,7.416104636078671,8.934742561548774,11.535135041307512,54.34340237731885,0.030111756204860285,0.03486967657227069,0.0553009252762422,0.042971513990778476,0.17339528311276808,0.32645248220069334,0.2104600189101458,0.06716993830661185,0.05939286370493974,0.05656711147791299,0.05798516001591065,0.1382200535760828,3.8694405813742527,1.059264295299281,1.045506874252819,1.2838605794048112,1.642406399824038,6.279791148042448,0.8115425822818274,0.27780321168557665,0.26456835787982885,0.3194992166839716,0.43029984193716636,1.318725999681347,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2056,ASCC_90,264.78000000000003,-34.815,0.9299999999999999,8.701,99.999,8.81,9.0,10.0,10.0,10.0,10.0,10.0,25.394392618803757,27.21993965870817,26.841048250204167,26.25930716077409,25.63207387114418,23.99526380521617,21.399999999999977,22.199999999999974,22.399999999999974,22.599999999999973,22.399999999999974,22.399999999999974,34.38759994581778,11.956794077526865,9.035654645427712,8.44820704336962,10.995546598562214,39.35645218762147,0.01604767784010619,0.04329411964863539,0.06504344017594121,0.0664720969798509,0.06700710573932156,0.4275596911611501,0.2479403867618398,0.054157081819189594,0.05469646668695084,0.05687683079175814,0.07156881600836404,0.2352937125437205,3.624139917347362,1.0769823806284982,1.0938816048480215,1.3065093892955275,1.6444477726243065,6.312925521545348,0.8288510374264559,0.2814548031561844,0.2836711777264067,0.32915994441374613,0.43108783746260404,1.6568663399880417,58,260.9020648253591,29.528895696934143,41.050330879622,58.31161148846776,97.27733487013514,133.84275925540922,155.97769043519267
2057,Dutra-Bica_60,264.8325,-23.658,4.5818,12.9,99.999,9.2,10.0,10.0,10.0,10.0,10.0,10.0,25.286499002916393,27.179184055947857,26.840306468027908,26.184214780084783,25.510331299049707,23.914223361061254,19.399999999999984,20.59999999999998,20.59999999999998,20.79999999999998,20.59999999999998,20.59999999999998,28.96854608558351,6.105003411066718,6.027462949678011,10.082392514294042,14.129361169339973,32.001102279868064,,0.13090187418856658,0.09748004016000777,0.04389443923719227,0.36221575835952535,0.28365768789080903,0.16315170524994546,0.05934123222613243,0.06447515630168908,0.07446268272009963,0.05622129866433803,0.1656901455545206,4.225914048436693,1.1447716929877283,1.102875741388936,1.358330178411836,1.907822855843138,6.7765169221501305,0.8346921914082923,0.2816788501467765,0.27997826275546916,0.35272221229607004,0.4707660728748037,1.482439726440789,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058,NGC_6404,264.915,-33.233,3.2922000000000002,12.0,0.11,8.75,10.0,10.0,10.0,10.0,10.0,10.0,25.420162444173194,27.225475999948184,26.85935657773171,26.22831613655842,25.63967176919872,24.00786166070692,24.599999999999966,25.99999999999996,26.19999999999996,26.19999999999996,25.99999999999996,25.79999999999996,25.742145699703542,8.06772087043646,7.814787244009494,8.859884062538185,10.12927335022323,31.996115067788196,0.03226793766953051,0.04351418459555134,0.055066658242139965,0.07912861544173211,0.07757943010074086,0.19450182770378888,0.2188438221320491,0.05558732729652696,0.08832218326185447,0.07728338890675006,0.09987173294704436,0.15921793277051485,3.8285618432140036,1.0980542830374627,1.121172324571715,1.3794330212828796,1.7342725471504126,6.636006374180014,0.7913581001358025,0.2876356390315099,0.2822023850451813,0.3394097656745947,0.42660360797699065,1.5281240290349656,200,4970.733069297933,703.1502070534007,1468.399285268233,1923.126917180677,2753.686705729669,3496.960421581788,3942.0398606067256
2059,FSR_0050,264.96750000000003,-9.11,2.5823,11.5,99.999,9.5,8.0,10.0,10.0,10.0,10.0,9.0,25.206269947404003,26.508088249916995,25.972741739824823,25.499270204364986,24.819418307550652,23.559185894328714,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,349.00893465131594,27.07743855643639,32.92308606050574,19.959006457407668,27.413550356061023,321.1899706351105,0.009933830529917032,0.02146017359336838,0.021545365336351097,0.010826683253981173,0.022064056887757033,0.5395513965049759,0.23746725124870768,0.08445564646212994,0.07963983275762505,0.11773986111047624,0.09848404780842329,0.3401753273122232,4.244463671885147,2.2871380049838375,2.8860018931770983,3.526004728245231,4.314465699098224,8.376372678249227,0.9527071577606746,0.5400642978487937,0.6383812733761148,0.713272995073873,1.0395136278466115,2.0132103392823666,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2060,NGC_6400,265.05,-36.945,0.6138,9.925,99.999,8.875,10.0,10.0,10.0,10.0,10.0,10.0,25.336377601499617,27.239925284021172,26.942445826647603,26.32604692072231,25.62278943088539,24.030605601536465,20.19999999999998,21.599999999999977,21.599999999999977,21.399999999999977,21.399999999999977,21.399999999999977,31.781496588235314,9.997968022282294,6.948673482511367,8.14390007739712,9.167720525721961,37.01017099812452,0.04670417122542858,0.03255942394025624,0.0380682663526386,0.038160659110872075,0.03373210318386555,0.17480119824176654,0.1556231526656365,0.07350035665424985,0.09611090416358928,0.06534733460375254,0.06183286482830949,0.2522151203029139,3.9159365704971254,1.0352310798397617,1.0244024782000087,1.268930833935162,1.7007490040372693,5.947578231819305,0.8583176010753594,0.2932024595572554,0.2733415307203092,0.3136207189973748,0.4376682447575416,1.692711866738672,163,944.6637970523709,104.20586345284703,170.58738847171713,248.57883155636085,397.4672926097851,535.2559540478439,626.8788957239534
2061,NGC_6405,265.08,-32.215,0.43090000000000006,7.802,0.205,8.035,10.0,10.0,10.0,10.0,10.0,10.0,25.544898923217744,27.20125445516748,26.817842115021083,26.254808709447417,25.624201669135008,23.974551875797367,24.599999999999966,25.79999999999996,25.99999999999996,25.99999999999996,25.99999999999996,25.79999999999996,25.41769013702651,8.02163015093538,7.996684763144003,9.781512117966486,11.95543122325762,45.861659997390234,0.15296462227706797,0.043175270897336304,0.0325947017990984,0.09203691134462133,0.16291959903901443,0.2182993949681986,0.211091884147553,0.05335338792390662,0.09557978899871597,0.07111045393625062,0.07944744378506714,0.15355753872218905,3.315410175628986,1.071400473139255,1.097806335073252,1.3261448281340291,1.7607943285354861,7.154075305233894,0.6782649990935625,0.2771043197591838,0.27954865125870254,0.341525392634622,0.4257503984937672,1.4610687006231817,414,1222.9125606294351,100.63347461419619,143.17860259849428,205.2536441760444,464.07085850765804,717.2259876835575,890.0357616261028
2062,Trumpler_29,265.3725,-40.12,0.0,10.199,99.999,8.685,10.0,10.0,10.0,10.0,10.0,10.0,25.43711111222084,27.26646338297904,26.958671474440663,26.27716525931364,25.638848461417545,24.031673833844998,19.399999999999984,20.99999999999998,20.99999999999998,21.199999999999978,20.79999999999998,20.79999999999998,34.04381766718143,7.093765240711946,6.580647851966205,8.805303795721557,10.915664493753866,38.11046400858686,0.7695006142021157,0.2236391353653744,0.056229029316455126,0.06486808290355839,0.06547447823686525,0.23878360009985045,0.21937943582643754,0.07032514549237885,0.11001939504115109,0.07106402692491036,0.08022730033827924,0.20346935061451257,3.837648132865341,1.0602102906241628,1.0423919789887681,1.323050361556292,1.6647287963600645,5.949532781454228,0.788080262773238,0.2799774720122073,0.2675329689231498,0.3155081380944616,0.4110120777299393,1.600407679977748,134,686.2891195023952,63.804299440137676,117.02602065754846,173.88507420832187,285.52372527777646,389.81908276855546,457.1989485213008
2063,FSR_0025,265.4295,-19.571,3.3883,14.6,-1.04,10.1,9.0,10.0,10.0,10.0,10.0,10.0,25.455102432052303,27.218861759260538,26.908177624704912,26.303992715039826,25.60330700283318,23.945189352540133,21.199999999999978,22.399999999999974,22.399999999999974,22.199999999999974,22.199999999999974,21.999999999999975,17.3163153160167,8.831786632050353,8.106716423819307,9.986992281086714,12.093970633402932,33.86582797268784,0.009938278526533395,0.03912856173701584,0.042946842731907964,0.05779885736410506,0.09891416135360487,0.5389253030880354,0.12525937312183935,0.09651830967168837,0.07497501101862633,0.09183954464029309,0.06565282530410717,0.2550573488791712,3.924235923513749,1.1280465104385329,1.0523736454417754,1.2378757879374287,1.7265011417861669,6.711982597848868,0.7568823152983247,0.28438011384065587,0.27481565175533146,0.3127753566484493,0.42758839543182336,1.3792215720564083,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2064,ESO_393-15,265.90500000000003,-34.213,5.1646,12.5,99.999,9.15,10.0,10.0,10.0,10.0,10.0,10.0,25.45979067525897,27.204942268240714,26.871490649158098,26.314685678196298,25.632765235077798,23.950677681069088,18.999999999999986,19.999999999999982,20.19999999999998,20.39999999999998,20.19999999999998,20.19999999999998,25.742091383464867,8.493490231456235,7.9962359399942216,8.177856574282487,9.029939051910333,40.36870141948384,0.02147840615361929,0.03301816602470353,0.03333856593235396,0.04422281216830015,0.07598017100826837,0.5446922033443116,0.2483509549463123,0.05696276549380235,0.085768298007574,0.10495220051943978,0.07246804221247781,0.0839661090929387,3.5073161527564762,1.0782210542144082,1.083909441183298,1.270227244619245,1.673321050463433,6.918377220430758,0.8507055065931121,0.27940138767790623,0.2622083964149722,0.3027231360647219,0.4220342130719159,1.5465774934235468,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2065,ESO_520-20,265.9005,-24.718,7.2292,12.3,99.999,9.15,10.0,10.0,10.0,10.0,10.0,9.0,25.302223644577367,27.224537929300734,26.842262888234657,26.215942766202094,25.53010303912898,23.89443463072969,21.599999999999977,22.399999999999974,22.399999999999974,22.399999999999974,22.199999999999974,22.199999999999974,29.142447545389587,7.973487591403682,6.4635080356529215,9.95993407914284,12.098679362010444,39.98069970014694,0.0198422638932243,0.021561277681030333,0.032388182706199586,0.043815224489662796,0.04961721401195973,0.542853182356339,0.1991674436834893,0.06315841307250598,0.07018418898543187,0.07793111640267769,0.06516129931672845,0.17201787342308125,4.425583091003703,1.1016390053158276,1.0972217230474466,1.316281781114432,1.789779072248989,7.107671626538225,0.896371513076382,0.2804048405717881,0.27690459883021545,0.32956885293516536,0.4533352822848849,1.6512038489047003,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2066,Alessi_9,266.295,-47.185,0.3224,6.726,-0.58,8.55,10.0,10.0,10.0,10.0,10.0,10.0,25.613623292498087,27.093208940805283,26.857178965856736,26.273051123281274,25.612201295932305,24.66968400814013,22.399999999999974,24.599999999999966,24.999999999999964,24.799999999999965,24.999999999999964,24.599999999999966,27.987043023647857,15.976598559973354,7.963690845885139,9.021192889900703,10.109243584054639,16.95194108546275,0.2807489935657941,0.30078962654806674,0.3658249679720029,0.02180925165885128,0.06040936923818663,0.5179944812553003,0.1348170731511856,0.09112580489526093,0.13671681614723824,0.11032613742889598,0.12816012706442734,0.13864813374457757,2.771935140547751,1.2665342535971282,1.0554932095232563,1.2398082068369944,1.6093723973204055,2.9745497440377338,0.6623165782428905,0.33025132352613173,0.29046282008274554,0.3197926555279113,0.4251508463164673,0.7913378460788623,132,220.13782829429508,12.715160962278484,24.375861727027292,42.08374863502039,65.68912796301765,80.02010058497625,87.06451109039371
2067,Ruprecht_128,266.07,-34.885,5.034400000000001,12.5,99.999,9.2,10.0,10.0,10.0,10.0,10.0,9.0,25.404557891244156,27.22222087880851,26.85691788330359,26.32411016352269,25.650514081728524,23.958894327717264,19.199999999999985,20.39999999999998,20.19999999999998,20.39999999999998,20.19999999999998,20.19999999999998,25.411886737234454,9.98031401060507,7.99105211236747,8.893739381317573,9.629842418045882,52.968335702946206,0.051651366404257715,0.04987364952103235,0.04329036577837542,0.04519504579366185,0.09819016233086586,0.24656066409079358,0.20959537076096657,0.06661189131108917,0.07938382088441394,0.08643368200092123,0.08580670453879988,0.15063140109381323,3.8625419538344787,1.088091389844155,1.1053220269748671,1.2637831065216998,1.6485037704042715,7.245892615311328,0.8786263319976191,0.2782109902399259,0.27725027397716445,0.31080601735702096,0.4123449704718713,1.5878598699123894,150,152641.7711329988,0.0,1767.683294782806,6787.033183303434,12426.246040218055,15648.01011099092,19374.545254723496
2068,NGC_6416,266.0925,-32.365,0.7223,9.499,-0.613,8.2,10.0,10.0,10.0,10.0,10.0,10.0,25.295760974148834,27.155194129256977,26.840728922803947,26.24552027190111,25.63822692706553,23.877501224357722,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,28.983700294767914,8.987827004173596,8.985418531497999,9.118970228824764,9.645967299940821,34.08018087687378,0.009906378574669361,0.033890230843098834,0.03286002596723847,0.10012839623959735,0.5921722953789867,0.5386459360015579,0.20220958615180665,0.08105313323011878,0.1151158654416369,0.05965919168899899,0.07580095247837677,0.1577957205354446,4.107798884253284,1.1442511455615443,1.1198808098224593,1.329656608838037,1.682438980424106,7.918962187902538,0.8995623394695316,0.3071570729614031,0.2795452424120688,0.3303213654969919,0.4087297494213238,1.7716307988287054,237,893.7024970726529,153.7525775963792,243.05133110387868,373.5050846015738,543.889465668475,655.924010701503,718.0184601981107
2069,DB2001_42,266.2215,-29.68,3.0969,12.5,99.999,6.25,10.0,10.0,10.0,10.0,10.0,9.0,25.43915541153529,27.2046352435658,26.838792229879303,26.227992187598325,25.60853535642221,23.902014650645548,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.35330165008054,6.931585558158986,5.588298836952163,9.112754433946975,9.189200145214272,36.147502245723445,0.029780313663650304,0.043535265256650746,0.043869426066521555,0.0449649968650192,0.10213843110250309,0.12052994786063209,0.22537605097088176,0.06237080491828692,0.09229048453993634,0.06938837573891635,0.06330374793845749,0.22173725516185977,3.5014981981602014,1.0843242862118838,1.0742722533266706,1.3003910240653282,1.741118978809076,7.236493725154781,0.8131465586050368,0.2905032649929825,0.28056879887572866,0.32850853361908905,0.4230064803047206,1.6726844128375287,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2070,Dutra-Bica_58,266.2680000000001,-28.848,6.1318,11.0,99.999,6.0,10.0,10.0,10.0,10.0,10.0,10.0,25.450031100518487,27.187319614892246,26.843283472203115,26.275086551397795,25.617723483217286,24.117828613851962,21.599999999999977,23.79999999999997,23.59999999999997,23.59999999999997,23.59999999999997,23.19999999999997,28.96645864522725,8.532032126146078,6.03692065627547,9.188984500673541,9.075060470415337,32.510255070985295,0.053460019757039845,0.08881329809082672,0.10962953686248511,0.07956096658017486,0.11648632926517166,0.03506448614643887,0.1924326809186646,0.08933017741142746,0.11238763047942524,0.07135251694692632,0.09153794238298382,0.21226476243794762,3.6141649834375804,1.1031128046809482,1.0838067732149068,1.288207922067604,1.7898158755577802,5.779453770718332,0.7818299442697999,0.29333598469508787,0.2752937894169328,0.31677052098111697,0.4503240226346634,1.4517172687070208,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
